order_id,order_date,region,category,product,quantity,sales,profit,customer_segment
ORD11588,2027-05-07,West,Office Supplies,Laptop,5.0,47840.39,-3224.95,Home Office
ORD11589,2027-05-08,North,Furniture,Keyboard,5.0,37683.05,-464.29,Consumer
ORD11590,2027-05-09,South,Office Supplies,Keyboard,5.0,8722.85,4108.47,Consumer
ORD11591,2027-05-10,North,Electronics,Printer,9.0,41513.31,9156.18,Consumer
ORD11592,2027-05-11,North,Electronics,Laptop,6.0,27669.07,-260.4,Home Office
ORD11593,2027-05-12,South,Office Supplies,Desk,6.0,49226.16,5559.45,Consumer
ORD11594,2027-05-13,North,Office Supplies,Monitor,3.0,35997.19,3153.04,Home Office
ORD11595,2027-05-14,West,Electronics,Keyboard,5.0,4402.66,-94.16,Corporate
ORD11596,2027-05-15,North,Office Supplies,Laptop,7.0,19869.03,3676.1,Home Office
ORD11597,2027-05-16,West,Electronics,Chair,3.0,25960.32,-2144.64,Consumer
ORD11598,2027-05-17,North,Electronics,Printer,2.0,41982.88,5872.82,Consumer
ORD11599,2027-05-18,South,Electronics,Chair,5.0,36521.41,-3033.73,Consumer
ORD11600,2027-05-19,South,Electronics,Keyboard,3.0,18594.13,7426.67,Consumer
ORD11601,2027-05-20,North,Office Supplies,Chair,5.0,32740.95,-1978.88,Corporate
ORD11602,2027-05-21,West,Electronics,Chair,9.0,28930.16,11968.71,Consumer
ORD11603,2027-05-22,North,Office Supplies,Printer,1.0,6477.42,9002.43,Home Office
ORD11604,2027-05-23,North,Electronics,Printer,4.0,11895.96,845.29,Consumer
ORD11605,2027-05-24,South,Office Supplies,Printer,5.0,17187.89,2245.48,Home Office
ORD11606,2027-05-25,North,Electronics,Printer,2.0,9935.07,-593.75,Consumer
ORD11607,2027-05-26,East,Electronics,Chair,2.0,7676.67,8040.95,Consumer
ORD11608,2027-05-27,North,Office Supplies,Desk,1.0,3098.25,1472.36,Consumer
ORD11609,2027-05-28,South,Furniture,Desk,8.0,43680.51,7838.15,Consumer
ORD11610,2027-05-29,South,Electronics,Printer,2.0,14589.38,-4687.17,Home Office
ORD11611,2027-05-30,South,Electronics,Monitor,3.0,14657.97,-2694.44,Consumer
ORD11612,2027-05-31,West,Office Supplies,Laptop,2.0,10470.16,1204.56,Corporate
ORD11613,2027-06-01,South,Furniture,Keyboard,4.0,23874.79,-3148.55,Consumer
ORD11614,2027-06-02,South,Electronics,Monitor,1.0,25809.25,5219.18,Home Office
ORD11615,2027-06-03,North,Electronics,Keyboard,3.0,10572.41,-4135.85,Corporate
ORD11616,2027-06-04,North,Electronics,Monitor,5.0,30506.8,9615.97,Consumer
ORD11617,2027-06-05,North,Office Supplies,Monitor,1.0,36205.4,7942.24,Corporate
ORD11618,2027-06-06,North,Furniture,Desk,4.0,18817.24,-1323.64,Home Office
ORD11619,2027-06-07,South,Furniture,Laptop,6.0,29355.49,3224.46,Consumer
ORD11620,2027-06-08,North,Electronics,Monitor,4.0,25214.63,2680.82,Home Office
ORD11621,2027-06-09,North,Electronics,Printer,7.0,9938.31,7322.7,Consumer
ORD11622,2027-06-10,North,Furniture,Keyboard,7.0,36554.55,1825.65,Corporate
ORD11623,2027-06-11,West,Electronics,Desk,6.0,40112.36,-4440.1,Home Office
ORD11624,2027-06-12,West,Electronics,Keyboard,9.0,32509.9,-346.49,Consumer
ORD11625,2027-06-13,East,Electronics,Printer,2.0,16330.02,2925.33,Consumer
ORD11626,2027-06-14,South,Office Supplies,Printer,8.0,46354.27,11566.37,Home Office
ORD11627,2027-06-15,North,Furniture,Monitor,8.0,22876.85,9979.7,Consumer
ORD11628,2027-06-16,North,Office Supplies,Printer,4.0,13440.75,-1916.1,Home Office
ORD11629,2027-06-17,North,Furniture,Laptop,6.0,20530.08,7295.69,Consumer
ORD11630,2027-06-18,East,Electronics,Printer,6.0,34665.34,10926.03,Home Office
ORD11631,2027-06-19,West,Office Supplies,Monitor,5.0,42327.4,-4850.53,Consumer
ORD11632,2027-06-20,South,Office Supplies,Keyboard,1.0,17957.46,7256.08,Consumer
ORD11633,2027-06-21,South,Electronics,Printer,3.0,11784.7,2808.67,Home Office
ORD11634,2027-06-22,East,Office Supplies,Desk,7.0,31399.36,6564.02,Consumer
ORD11635,2027-06-23,South,Furniture,Desk,8.0,46076.51,5295.02,Home Office
ORD11636,2027-06-24,North,Electronics,Desk,2.0,9328.01,11739.31,Home Office
ORD11637,2027-06-25,South,Office Supplies,Keyboard,3.0,40190.37,-90.14,Corporate
ORD11638,2027-06-26,North,Office Supplies,Chair,4.0,23935.04,8364.43,Home Office
ORD11639,2027-06-27,West,Electronics,Desk,5.0,40015.72,-1011.12,Consumer
ORD11640,2027-06-28,West,Office Supplies,Desk,3.0,25375.95,2405.34,Consumer
ORD11641,2027-06-29,East,Electronics,Chair,5.0,18990.92,11581.47,Corporate
ORD11642,2027-06-30,West,Electronics,Keyboard,8.0,34897.7,8024.32,Home Office
ORD11643,2027-07-01,North,Electronics,Desk,8.0,45051.24,368.96,Consumer
ORD11644,2027-07-02,South,Electronics,Monitor,2.0,16148.54,5529.28,Consumer
ORD11645,2027-07-03,North,Electronics,Keyboard,6.0,23145.26,-4155.23,Consumer
ORD11646,2027-07-04,East,Office Supplies,Desk,4.0,11624.15,-471.29,Consumer
ORD11647,2027-07-05,North,Office Supplies,Desk,9.0,9333.79,7212.64,Corporate
ORD11648,2027-07-06,South,Office Supplies,Chair,2.0,38938.93,4691.59,Home Office
ORD11649,2027-07-07,South,Electronics,Monitor,8.0,10193.07,2984.44,Consumer
ORD11650,2027-07-08,East,Office Supplies,Keyboard,1.0,39707.24,6744.89,Home Office
ORD11651,2027-07-09,South,Electronics,Printer,6.0,21575.01,1773.8,Consumer
ORD11652,2027-07-10,North,Office Supplies,Laptop,1.0,49753.43,-4555.35,Home Office
ORD11653,2027-07-11,South,Electronics,Monitor,2.0,10027.6,2497.45,Home Office
ORD11654,2027-07-12,North,Electronics,Printer,3.0,4830.3,10336.2,Home Office
ORD11655,2027-07-13,North,Office Supplies,Monitor,9.0,3956.57,9562.46,Consumer
ORD11656,2027-07-14,South,Office Supplies,Printer,5.0,41803.82,1952.95,Corporate
ORD11657,2027-07-15,East,Furniture,Printer,2.0,22001.26,-4622.24,Home Office
ORD11658,2027-07-16,South,Electronics,Monitor,5.0,355.59,5817.22,Consumer
ORD11659,2027-07-17,North,Electronics,Chair,5.0,43763.61,7600.31,Consumer
ORD11660,2027-07-18,North,Furniture,Monitor,1.0,43870.67,2.14,Home Office
ORD11661,2027-07-19,South,Electronics,Monitor,3.0,40359.55,3103.29,Consumer
ORD11662,2027-07-20,North,Electronics,Printer,5.0,12566.26,11861.57,Corporate
ORD11663,2027-07-21,North,Electronics,Laptop,9.0,18763.09,4797.83,Consumer
ORD11664,2027-07-22,East,Office Supplies,Printer,1.0,37297.33,968.27,Consumer
ORD11665,2027-07-23,West,Electronics,Desk,8.0,24569.79,5667.31,Home Office
ORD11666,2027-07-24,South,Office Supplies,Monitor,1.0,7860.56,-1939.62,Consumer
ORD11667,2027-07-25,North,Electronics,Keyboard,9.0,12291.35,-1612.71,Consumer
ORD11668,2027-07-26,North,Office Supplies,Monitor,6.0,48634.96,10723.72,Consumer
ORD11669,2027-07-27,East,Electronics,Chair,1.0,7720.45,-933.6,Consumer
ORD11670,2027-07-28,South,Office Supplies,Keyboard,8.0,36358.82,283.42,Consumer
ORD11671,2027-07-29,East,Electronics,Printer,5.0,24005.31,4244.21,Corporate
ORD11672,2027-07-30,South,Electronics,Chair,7.0,37480.36,10294.77,Consumer
ORD11673,2027-07-31,South,Electronics,Monitor,7.0,24573.82,8284.63,Consumer
ORD11674,2027-08-01,South,Electronics,Printer,7.0,22070.53,-4255.67,Corporate
ORD11675,2027-08-02,North,Electronics,Printer,6.0,17824.76,6781.5,Corporate
ORD11676,2027-08-03,East,Electronics,Desk,8.0,37767.09,3569.05,Home Office
ORD11677,2027-08-04,East,Furniture,Desk,9.0,16292.43,3084.4,Consumer
ORD11678,2027-08-05,South,Furniture,Laptop,2.0,39431.02,6756.49,Consumer
ORD11679,2027-08-06,North,Furniture,Desk,7.0,34056.18,-1664.06,Consumer
ORD11680,2027-08-07,North,Office Supplies,Keyboard,2.0,28967.92,11685.31,Home Office
ORD11681,2027-08-08,North,Furniture,Printer,6.0,18566.28,5970.21,Consumer
ORD11682,2027-08-09,North,Electronics,Desk,2.0,10413.05,1216.15,Consumer
ORD11683,2027-08-10,West,Office Supplies,Laptop,6.0,35578.91,5203.44,Consumer
ORD11684,2027-08-11,South,Electronics,Monitor,2.0,4749.19,-1320.0,Consumer
ORD11685,2027-08-12,North,Electronics,Keyboard,1.0,48533.0,5775.31,Home Office
ORD11686,2027-08-13,South,Furniture,Desk,7.0,48941.65,-4520.31,Home Office
ORD11687,2027-08-14,East,Electronics,Printer,5.0,6685.09,800.09,Consumer
ORD11688,2027-08-15,North,Electronics,Monitor,4.0,5375.98,7707.79,Consumer
ORD11689,2027-08-16,East,Electronics,Printer,6.0,20753.29,8735.62,Home Office
ORD11690,2027-08-17,East,Electronics,Monitor,5.0,48191.43,-700.37,Home Office
ORD11691,2027-08-18,West,Electronics,Keyboard,4.0,20135.48,4169.96,Consumer
ORD11692,2027-08-19,North,Furniture,Printer,9.0,18317.34,3984.38,Home Office
ORD11693,2027-08-20,North,Electronics,Desk,6.0,35238.54,2164.75,Consumer
ORD11694,2027-08-21,East,Electronics,Desk,6.0,9100.82,-1116.64,Home Office
ORD11695,2027-08-22,North,Electronics,Laptop,2.0,18293.51,6954.88,Consumer
ORD11696,2027-08-23,South,Furniture,Monitor,6.0,14707.11,-709.85,Consumer
ORD11697,2027-08-24,West,Furniture,Laptop,7.0,30156.42,10487.44,Consumer
ORD11698,2027-08-25,South,Electronics,Chair,8.0,8305.09,3984.52,Consumer
ORD11699,2027-08-26,North,Electronics,Desk,8.0,27525.32,9798.13,Consumer
ORD11700,2027-08-27,North,Electronics,Monitor,9.0,42905.82,-57.37,Home Office
ORD11701,2027-08-28,North,Office Supplies,Keyboard,3.0,25805.69,8720.35,Consumer
ORD11702,2027-08-29,East,Furniture,Laptop,7.0,34238.13,-3067.72,Home Office
ORD11703,2027-08-30,East,Electronics,Keyboard,7.0,3947.35,8036.12,Consumer
ORD11704,2027-08-31,South,Electronics,Keyboard,1.0,22560.48,1578.08,Corporate
ORD11705,2027-09-01,West,Electronics,Keyboard,8.0,4925.68,2989.83,Home Office
ORD11706,2027-09-02,South,Electronics,Laptop,4.0,30053.19,-2164.28,Home Office
ORD11707,2027-09-03,East,Electronics,Chair,5.0,14196.51,-4683.33,Home Office
ORD11708,2027-09-04,North,Electronics,Laptop,6.0,14505.84,6325.36,Consumer
ORD11709,2027-09-05,South,Electronics,Printer,3.0,4022.98,4991.21,Consumer
ORD11710,2027-09-06,South,Electronics,Desk,5.0,15649.85,5581.28,Consumer
ORD11711,2027-09-07,South,Office Supplies,Laptop,5.0,25432.52,-664.97,Consumer
ORD11712,2027-09-08,North,Electronics,Laptop,1.0,29316.07,-932.28,Consumer
ORD11713,2027-09-09,West,Furniture,Chair,3.0,3519.94,9115.04,Consumer
ORD11714,2027-09-10,North,Furniture,Printer,3.0,32642.67,7941.3,Home Office
ORD11715,2027-09-11,West,Electronics,Laptop,1.0,24546.01,725.43,Consumer
ORD11716,2027-09-12,North,Office Supplies,Desk,7.0,26938.02,5842.7,Corporate
ORD11717,2027-09-13,North,Electronics,Desk,1.0,41673.27,9078.55,Consumer
ORD11718,2027-09-14,North,Furniture,Laptop,7.0,17242.88,10110.1,Consumer
ORD11719,2027-09-15,South,Furniture,Keyboard,4.0,8867.75,-4901.29,Consumer
ORD11720,2027-09-16,North,Electronics,Keyboard,9.0,27680.15,8828.86,Consumer
ORD11721,2027-09-17,South,Electronics,Printer,7.0,47262.09,956.67,Consumer
ORD11722,2027-09-18,North,Furniture,Desk,5.0,25989.91,7212.43,Consumer
ORD11723,2027-09-19,East,Electronics,Keyboard,7.0,41629.23,1313.82,Consumer
ORD11724,2027-09-20,South,Electronics,Desk,9.0,37900.2,5306.23,Corporate
ORD11725,2027-09-21,East,Electronics,Printer,6.0,26012.87,5995.3,Consumer
ORD11726,2027-09-22,North,Electronics,Printer,1.0,32448.23,1884.88,Consumer
ORD11727,2027-09-23,East,Electronics,Keyboard,6.0,20452.67,3717.35,Corporate
ORD11728,2027-09-24,North,Office Supplies,Laptop,1.0,26625.31,7347.33,Consumer
ORD11729,2027-09-25,North,Electronics,Monitor,4.0,25462.83,3097.19,Consumer
ORD11730,2027-09-26,North,Electronics,Chair,8.0,35513.7,-4762.33,Consumer
ORD11731,2027-09-27,South,Electronics,Monitor,5.0,20617.07,-4780.63,Consumer
ORD11732,2027-09-28,East,Electronics,Monitor,5.0,5168.4,6242.28,Home Office
ORD11733,2027-09-29,West,Furniture,Desk,8.0,39477.73,9403.04,Consumer
ORD11734,2027-09-30,North,Electronics,Printer,8.0,34305.68,8349.65,Corporate
ORD11735,2027-10-01,East,Furniture,Desk,1.0,47516.15,276.81,Corporate
ORD11736,2027-10-02,East,Electronics,Keyboard,5.0,21550.07,3009.17,Consumer
ORD11737,2027-10-03,North,Office Supplies,Chair,5.0,4094.64,-1019.27,Consumer
ORD11738,2027-10-04,North,Electronics,Keyboard,8.0,6256.63,11815.55,Consumer
ORD11739,2027-10-05,East,Furniture,Laptop,1.0,38711.31,-571.39,Corporate
ORD11740,2027-10-06,North,Electronics,Chair,7.0,3574.31,2076.45,Consumer
ORD11741,2027-10-07,North,Office Supplies,Desk,7.0,45409.74,6579.19,Corporate
ORD11742,2027-10-08,North,Electronics,Desk,9.0,14226.18,9892.3,Consumer
ORD11743,2027-10-09,South,Furniture,Keyboard,2.0,44964.18,-4124.91,Consumer
ORD11744,2027-10-10,West,Electronics,Desk,3.0,38720.64,117.33,Home Office
ORD11745,2027-10-11,East,Electronics,Desk,4.0,24573.82,4672.76,Corporate
ORD11746,2027-10-12,North,Electronics,Monitor,1.0,10859.18,5511.32,Consumer
ORD11747,2027-10-13,West,Electronics,Laptop,7.0,29865.54,-3809.53,Corporate
ORD11748,2027-10-14,North,Electronics,Monitor,3.0,4860.74,6289.34,Consumer
ORD11749,2027-10-15,East,Electronics,Desk,3.0,10273.58,3977.09,Corporate
ORD11750,2027-10-16,North,Furniture,Printer,3.0,15633.13,9069.67,Consumer
ORD11751,2027-10-17,South,Office Supplies,Monitor,8.0,37092.47,-1222.78,Corporate
ORD11752,2027-10-18,North,Office Supplies,Desk,9.0,1430.78,-1684.54,Consumer
ORD11753,2027-10-19,East,Office Supplies,Desk,2.0,45175.24,8486.73,Consumer
ORD11754,2027-10-20,South,Electronics,Laptop,1.0,3726.01,6965.78,Corporate
ORD11755,2027-10-21,South,Electronics,Keyboard,9.0,18949.21,8458.45,Consumer
ORD11756,2027-10-22,East,Furniture,Chair,6.0,4238.26,8292.88,Home Office
ORD11757,2027-10-23,North,Electronics,Monitor,9.0,38494.6,-3231.99,Consumer
ORD11758,2027-10-24,South,Electronics,Monitor,6.0,7237.49,-264.09,Corporate
ORD11759,2027-10-25,South,Electronics,Monitor,2.0,44260.89,-578.55,Consumer
ORD11760,2027-10-26,West,Furniture,Desk,1.0,26605.05,10887.98,Consumer
ORD11761,2027-10-27,North,Furniture,Laptop,8.0,47433.95,3286.93,Consumer
ORD11762,2027-10-28,South,Furniture,Desk,3.0,14659.97,-3112.03,Corporate
ORD11763,2027-10-29,North,Electronics,Desk,1.0,22824.94,-77.18,Home Office
ORD11764,2027-10-30,North,Electronics,Keyboard,8.0,24573.82,9822.33,Consumer
ORD11765,2027-10-31,West,Furniture,Printer,1.0,41629.28,9400.13,Consumer
ORD11766,2027-11-01,South,Electronics,Laptop,8.0,21183.58,10305.77,Consumer
ORD11767,2027-11-02,North,Electronics,Monitor,1.0,44643.14,1604.99,Corporate
ORD11768,2027-11-03,South,Electronics,Chair,9.0,6075.76,5902.8,Corporate
ORD11769,2027-11-04,East,Office Supplies,Monitor,9.0,35492.5,-271.04,Consumer
ORD11770,2027-11-05,North,Electronics,Desk,9.0,17540.31,-1925.97,Consumer
ORD11771,2027-11-06,North,Furniture,Laptop,3.0,5246.51,-4627.68,Consumer
ORD11772,2027-11-07,North,Electronics,Laptop,4.0,19455.89,-1201.5,Consumer
ORD11773,2027-11-08,South,Furniture,Laptop,5.0,44034.74,5274.36,Consumer
ORD11774,2027-11-09,West,Office Supplies,Printer,6.0,49030.59,10371.58,Consumer
ORD11775,2027-11-10,North,Furniture,Monitor,9.0,19761.43,-2731.85,Consumer
ORD11776,2027-11-11,East,Furniture,Printer,4.0,44343.54,10606.2,Consumer
ORD11777,2027-11-12,South,Furniture,Keyboard,6.0,25580.79,871.55,Consumer
ORD11778,2027-11-13,East,Electronics,Chair,1.0,35907.35,2256.08,Consumer
ORD11779,2027-11-14,South,Office Supplies,Keyboard,2.0,2459.5,1204.64,Consumer
ORD11780,2027-11-15,South,Furniture,Desk,8.0,27954.14,1946.34,Consumer
ORD11781,2027-11-16,North,Furniture,Printer,4.0,3694.06,-593.72,Consumer
ORD11782,2027-11-17,South,Furniture,Printer,7.0,13577.17,6876.28,Corporate
ORD11783,2027-11-18,West,Electronics,Keyboard,4.0,28427.35,7889.11,Consumer
ORD11784,2027-11-19,West,Electronics,Desk,9.0,40396.76,8992.92,Home Office
ORD11785,2027-11-20,South,Electronics,Laptop,9.0,24573.82,801.92,Consumer
ORD11786,2027-11-21,North,Electronics,Desk,4.0,46822.34,7998.66,Consumer
ORD11787,2027-11-22,North,Furniture,Monitor,8.0,40554.56,5840.48,Corporate
ORD11788,2027-11-23,South,Office Supplies,Keyboard,6.0,7980.76,11284.57,Home Office
ORD11789,2027-11-24,West,Electronics,Desk,1.0,19570.13,2221.35,Corporate
ORD11790,2027-11-25,West,Electronics,Laptop,7.0,33490.57,11869.27,Corporate
ORD11791,2027-11-26,West,Furniture,Desk,1.0,46932.62,7586.7,Corporate
ORD11792,2027-11-27,South,Electronics,Printer,3.0,49388.25,8196.72,Corporate
ORD11793,2027-11-28,West,Office Supplies,Chair,8.0,38206.68,-4563.02,Consumer
ORD11794,2027-11-29,East,Electronics,Printer,9.0,28773.71,3455.77,Consumer
ORD11795,2027-11-30,North,Furniture,Chair,3.0,37879.16,3981.72,Consumer
ORD11796,2027-12-01,West,Office Supplies,Desk,1.0,13807.17,-4309.8,Home Office
ORD11797,2027-12-02,South,Office Supplies,Monitor,1.0,14323.43,306.23,Consumer
ORD11798,2027-12-03,North,Electronics,Desk,7.0,32786.6,11245.95,Home Office
ORD11799,2027-12-04,South,Office Supplies,Laptop,5.0,43617.41,2243.89,Consumer
ORD11800,2027-12-05,South,Electronics,Desk,1.0,48496.51,-1826.07,Home Office
ORD11801,2027-12-06,North,Electronics,Chair,6.0,17198.46,3726.76,Consumer
ORD11802,2027-12-07,South,Electronics,Printer,6.0,39868.37,-4425.99,Consumer
ORD11803,2027-12-08,South,Office Supplies,Monitor,4.0,42606.23,3771.81,Home Office
ORD11804,2027-12-09,East,Electronics,Desk,7.0,31234.03,5102.56,Consumer
ORD11805,2027-12-10,South,Electronics,Desk,7.0,17510.08,1080.8,Home Office
ORD11806,2027-12-11,South,Office Supplies,Printer,9.0,31030.61,7963.8,Corporate
ORD11807,2027-12-12,South,Electronics,Monitor,5.0,29305.56,-2692.86,Consumer
ORD11808,2027-12-13,North,Office Supplies,Keyboard,5.0,30404.97,9929.12,Home Office
ORD11809,2027-12-14,West,Electronics,Desk,3.0,31039.16,11242.56,Corporate
ORD11810,2027-12-15,West,Electronics,Desk,7.0,42383.5,-4979.01,Corporate
ORD11811,2027-12-16,East,Office Supplies,Keyboard,4.0,8670.06,9326.27,Corporate
ORD11812,2027-12-17,East,Electronics,Chair,4.0,18491.24,3603.79,Corporate
ORD11813,2027-12-18,West,Furniture,Chair,1.0,29382.89,2843.9,Home Office
ORD11814,2027-12-19,North,Furniture,Laptop,1.0,14309.72,-942.46,Consumer
ORD11815,2027-12-20,West,Electronics,Printer,2.0,48912.03,2604.53,Corporate
ORD11816,2027-12-21,North,Furniture,Monitor,5.0,13304.88,11157.26,Consumer
ORD11817,2027-12-22,East,Furniture,Desk,1.0,24573.82,-1416.61,Corporate
ORD11818,2027-12-23,North,Electronics,Desk,8.0,43892.78,-1956.3,Consumer
ORD11819,2027-12-24,South,Electronics,Laptop,6.0,4187.17,-887.76,Consumer
ORD11820,2027-12-25,East,Office Supplies,Desk,6.0,41070.26,4381.18,Consumer
ORD11821,2027-12-26,East,Office Supplies,Printer,9.0,28636.22,10815.1,Consumer
ORD11822,2027-12-27,South,Electronics,Laptop,5.0,1783.74,4755.99,Corporate
ORD11823,2027-12-28,South,Electronics,Printer,4.0,45165.06,-860.8,Corporate
ORD11824,2027-12-29,South,Furniture,Laptop,6.0,2152.0,2487.69,Consumer
ORD11825,2027-12-30,South,Office Supplies,Desk,8.0,25857.85,1636.8,Corporate
ORD11826,2027-12-31,South,Furniture,Laptop,1.0,2641.76,-4208.32,Consumer
ORD11827,2028-01-01,North,Electronics,Chair,7.0,3745.76,3680.91,Home Office
ORD11828,2028-01-02,West,Electronics,Monitor,8.0,44382.77,-2857.89,Consumer
ORD11829,2028-01-03,North,Electronics,Desk,9.0,38338.11,9318.15,Consumer
ORD11830,2028-01-04,East,Electronics,Keyboard,8.0,10007.67,4332.37,Consumer
ORD11831,2028-01-05,North,Electronics,Monitor,7.0,31099.31,9358.31,Corporate
ORD11832,2028-01-06,North,Electronics,Desk,3.0,39775.04,11252.76,Consumer
ORD11833,2028-01-07,North,Electronics,Monitor,2.0,44501.61,11034.2,Consumer
ORD11834,2028-01-08,North,Office Supplies,Chair,3.0,23521.68,-3292.7,Consumer
ORD11835,2028-01-09,East,Electronics,Monitor,4.0,44895.49,11061.89,Corporate
ORD11836,2028-01-10,West,Office Supplies,Laptop,4.0,25490.93,8527.7,Home Office
ORD11837,2028-01-11,South,Electronics,Monitor,6.0,34473.76,8220.19,Consumer
ORD11838,2028-01-12,South,Electronics,Desk,7.0,48955.66,-3467.81,Home Office
ORD11839,2028-01-13,West,Electronics,Keyboard,4.0,11950.4,-1948.25,Consumer
ORD11840,2028-01-14,South,Office Supplies,Keyboard,6.0,8592.36,11577.78,Consumer
ORD11841,2028-01-15,East,Electronics,Printer,9.0,17232.54,-1372.71,Consumer
ORD11842,2028-01-16,East,Furniture,Monitor,6.0,8387.07,-2126.09,Home Office
ORD11843,2028-01-17,East,Electronics,Keyboard,3.0,14351.31,1159.98,Corporate
ORD11844,2028-01-18,North,Electronics,Monitor,1.0,37200.67,10527.06,Consumer
ORD11845,2028-01-19,South,Electronics,Keyboard,5.0,23980.7,3095.29,Consumer
ORD11846,2028-01-20,North,Furniture,Monitor,3.0,18877.06,10649.92,Consumer
ORD11847,2028-01-21,West,Office Supplies,Desk,8.0,18562.46,683.76,Consumer
ORD11848,2028-01-22,North,Electronics,Monitor,1.0,9887.59,-1149.01,Home Office
ORD11849,2028-01-23,North,Electronics,Desk,2.0,22481.09,3418.45,Home Office
ORD11850,2028-01-24,North,Office Supplies,Desk,3.0,31306.85,5463.11,Consumer
ORD11851,2028-01-25,East,Electronics,Printer,3.0,7129.91,1655.48,Home Office
ORD11852,2028-01-26,West,Electronics,Keyboard,8.0,48646.08,882.52,Consumer
ORD11853,2028-01-27,South,Electronics,Laptop,5.0,22275.4,-1292.99,Consumer
ORD11854,2028-01-28,East,Furniture,Desk,8.0,47408.45,-324.88,Consumer
ORD11855,2028-01-29,North,Electronics,Keyboard,6.0,6906.01,6443.01,Corporate
ORD11856,2028-01-30,North,Electronics,Chair,2.0,38407.35,1287.85,Corporate
ORD11857,2028-01-31,East,Office Supplies,Monitor,4.0,30958.37,-3644.13,Home Office
ORD11858,2028-02-01,East,Furniture,Chair,9.0,41039.19,-2651.36,Home Office
ORD11859,2028-02-02,North,Furniture,Monitor,4.0,30113.76,1330.45,Consumer
ORD11860,2028-02-03,South,Furniture,Printer,5.0,48149.26,10716.54,Consumer
ORD11861,2028-02-04,West,Electronics,Desk,5.0,31421.21,1443.51,Corporate
ORD11862,2028-02-05,South,Electronics,Laptop,8.0,39273.29,-3969.08,Consumer
ORD11863,2028-02-06,South,Electronics,Desk,6.0,43903.57,2105.9,Consumer
ORD11864,2028-02-07,North,Electronics,Monitor,7.0,35786.26,6369.9,Consumer
